Ax,Ay,Az,Gx,Gy,Gz,Label
-0.769,1.959,1.225,-41.002,-71.155,286.685,Shake
-1.969,1.997,1.391,37.914,-37.529,170.572,Shake
-1.999,1.997,1.690,-29.514,-37.144,-140.682,Shake
-0.787,1.870,0.859,-18.349,92.033,-286.685,Shake
0.317,0.788,0.510,60.305,149.529,-286.685,Shake
1.914,-1.210,0.717,73.176,83.956,-286.685,Shake
1.997,-1.999,0.813,23.030,58.949,-280.569,Shake
1.997,-1.999,0.516,6.309,-5.766,-24.622,Shake
1.997,-1.999,0.380,-15.864,-14.980,174.930,Shake
1.997,-1.912,0.197,-34.326,-74.909,286.685,Shake
1.057,0.155,0.668,-51.222,-118.615,286.685,Shake
0.048,1.385,1.286,-2.362,-50.330,286.685,Shake
-1.134,1.997,1.602,65.450,-19.530,286.685,Shake
-1.999,1.997,1.999,-19.626,-73.439,67.209,Shake
-1.891,1.997,1.358,-75.259,19.337,-265.212,Shake
-0.227,1.376,0.554,33.110,130.865,-286.685,Shake
0.757,0.602,0.576,91.840,136.010,-286.685,Shake
1.997,-1.856,0.552,81.296,125.449,-286.685,Shake
1.997,-1.999,0.682,44.520,43.610,-266.753,Shake
1.997,-1.999,0.659,-15.846,-42.035,31.421,Shake
1.997,-1.999,0.653,-87.019,-101.815,225.663,Shake
1.903,-1.442,0.857,-127.724,-176.540,286.685,Shake
0.779,0.334,1.589,-98.394,-127.418,286.685,Shake
-0.508,1.835,1.777,-26.224,0.446,286.685,Shake
-1.566,1.997,1.140,56.665,65.511,211.566,Shake
-1.999,1.997,1.024,13.773,29.969,15.846,Shake
-1.731,1.997,0.684,-19.066,41.589,-267.820,Shake
-0.041,1.719,0.619,50.426,158.891,-286.685,Shake
1.236,0.954,0.784,65.284,167.974,-286.685,Shake
1.997,-1.999,0.181,30.870,178.027,-286.685,Shake
1.997,-1.999,1.073,18.708,-64.645,-248.675,Shake
1.997,-1.999,0.332,22.654,10.946,113.636,Shake
1.997,-1.999,0.019,36.278,-71.339,286.685,Shake
1.997,-1.355,0.372,-20.431,-162.697,286.685,Shake
1.401,0.724,1.235,-144.445,-200.480,286.685,Shake
-0.558,1.997,1.701,-17.692,-123.445,286.685,Shake
-1.706,1.997,1.989,108.141,-15.531,224.114,Shake
-1.999,1.997,1.957,38.430,-18.296,9.922,Shake
-1.853,1.997,1.333,-19.679,61.119,-280.009,Shake
0.077,1.260,0.669,19.075,210.779,-286.685,Shake
1.730,-0.279,0.834,159.294,144.821,-286.685,Shake
1.997,-1.947,0.779,41.615,115.701,-286.685,Shake
1.997,-1.999,0.833,25.515,26.495,-268.853,Shake
1.997,-1.999,0.601,1.628,-8.951,26.644,Shake
1.997,-1.999,0.382,-28.691,-52.771,277.830,Shake
1.997,-1.999,0.268,-57.312,-94.211,286.685,Shake
1.630,0.144,0.507,-91.936,-180.539,286.685,Shake
-0.259,1.826,1.615,-113.995,-243.950,286.685,Shake
-1.291,1.997,1.381,25.016,-56.901,263.253,Shake
-1.999,1.997,1.972,136.929,-72.957,143.299,Shake
-1.999,1.997,1.722,-35.114,-45.386,-198.992,Shake
-0.788,1.788,1.648,-69.300,91.192,-286.685,Shake
1.372,-0.199,0.487,114.677,241.754,-286.685,Shake
1.997,-1.614,0.360,139.825,183.505,-286.685,Shake
1.997,-1.999,0.719,75.285,62.580,-277.568,Shake
1.997,-1.999,0.704,-5.443,-20.729,3.062,Shake
1.997,-1.999,0.279,-76.099,-71.496,283.902,Shake
1.960,-1.552,0.508,-92.277,-149.223,286.685,Shake
0.869,0.261,1.212,-129.089,-159.705,286.685,Shake
-0.387,1.554,1.277,-21.079,-45.623,286.685,Shake
-1.992,1.997,1.369,99.759,-22.680,211.102,Shake
-1.999,1.997,1.423,31.281,-56.682,-120.452,Shake
-1.732,1.997,1.606,-54.618,-23.240,-280.814,Shake
-0.407,1.906,1.360,-10.929,135.599,-286.685,Shake
1.493,0.267,0.669,129.027,217.262,-286.685,Shake
1.997,-1.339,0.873,176.452,165.576,-286.685,Shake
1.997,-1.999,0.969,82.749,83.064,-286.020,Shake
1.997,-1.999,0.719,-19.766,-9.047,-59.588,Shake
1.997,-1.999,0.154,-63.499,-73.132,246.680,Shake
1.997,-1.952,0.179,-72.284,-213.999,286.685,Shake
1.170,0.223,1.000,-100.756,-212.161,286.685,Shake
-0.466,1.978,1.651,-41.265,-132.046,286.685,Shake
-1.999,1.997,1.999,49.341,-41.151,151.428,Shake
-1.999,1.997,1.999,48.449,21.796,-137.384,Shake
-1.714,1.997,1.600,-6.606,122.640,-285.267,Shake
0.315,0.722,0.790,38.903,229.268,-286.685,Shake
1.911,-1.283,1.009,101.675,168.639,-286.685,Shake
1.997,-1.999,0.786,48.248,75.976,-252.761,Shake
1.997,-1.999,0.590,16.730,23.677,-112.656,Shake
1.997,-1.999,0.417,-3.273,0.157,114.100,Shake
1.997,-1.999,0.478,-59.719,-80.308,286.685,Shake
1.755,-0.953,0.767,-98.857,-115.841,286.685,Shake
0.560,0.795,1.235,-98.438,-121.048,286.685,Shake
-1.050,1.997,1.698,9.677,-44.432,286.685,Shake
-1.999,1.997,1.521,10.859,-9.800,143.841,Shake
-1.999,1.997,1.193,-81.270,7.350,-182.709,Shake
-1.083,1.855,0.503,-56.481,41.186,-286.633,Shake
0.697,0.040,-0.105,47.967,104.589,-286.685,Shake
1.996,-1.951,0.353,108.684,55.081,-286.685,Shake
1.997,-1.999,0.603,102.323,11.681,-193.795,Shake
1.997,-1.999,0.713,49.787,-35.490,-33.276,Shake
1.997,-1.999,1.084,-48.886,-94.395,211.164,Shake
1.462,-1.503,1.398,-86.975,-100.196,286.685,Shake
0.921,-0.299,1.556,-72.004,-24.229,286.685,Shake
-0.388,1.523,1.500,-36.479,2.485,286.685,Shake
-1.991,1.997,1.303,-61.521,2.188,204.811,Shake
-1.999,1.997,0.937,-172.042,-68.399,-122.990,Shake
-1.114,1.980,0.894,-110.346,25.366,-286.685,Shake
0.028,1.191,0.433,6.081,133.359,-286.685,Shake
1.668,-0.504,0.151,173.486,168.271,-286.685,Shake
1.997,-1.999,0.526,182.945,98.919,-286.685,Shake
1.997,-1.999,0.669,88.839,47.915,-150.955,Shake
1.997,-1.999,0.610,31.701,-1.540,62.178,Shake
1.997,-1.999,0.608,-88.620,-111.300,286.641,Shake
1.470,-0.675,1.104,-119.368,-134.006,286.685,Shake
0.442,0.653,1.253,-34.081,-26.845,286.685,Shake
-0.544,1.924,1.291,21.796,-0.210,286.685,Shake
-1.999,1.997,1.363,-21.403,-36.864,173.574,Shake
-1.999,1.997,1.355,-64.461,-32.970,-186.375,Shake
-0.777,1.942,1.245,-9.030,98.105,-286.685,Shake
0.570,0.768,0.559,79.520,167.807,-286.685,Shake
1.997,-1.575,0.626,143.378,140.122,-286.685,Shake
1.997,-1.999,0.785,69.790,74.524,-280.840,Shake
1.997,-1.999,0.494,15.741,-5.758,-27.702,Shake
1.997,-1.999,0.314,-64.137,-65.266,255.447,Shake
1.997,-1.794,0.433,-85.829,-130.900,286.685,Shake
1.066,-0.089,0.921,-83.878,-122.299,286.685,Shake
-0.107,1.312,1.034,29.829,-7.210,286.685,Shake
-1.605,1.997,1.066,93.616,-4.261,263.655,Shake
-1.999,1.997,1.598,-11.095,-64.680,86.730,Shake
-1.991,1.997,1.370,-123.743,-38.999,-194.372,Shake
-0.729,1.775,0.918,-14.044,105.455,-286.685,Shake
0.933,0.175,0.510,93.826,130.051,-286.685,Shake
1.850,-1.194,0.612,114.984,108.649,-286.685,Shake
1.997,-1.999,0.701,61.259,35.928,-284.777,Shake
1.997,-1.999,0.651,9.345,-13.361,-72.537,Shake
1.997,-1.999,0.463,-42.131,-46.069,202.764,Shake
1.993,-1.981,0.429,-50.505,-81.279,286.685,Shake
1.137,-0.585,0.722,-59.421,-96.066,286.685,Shake
-0.122,1.015,0.892,-17.185,-37.161,286.685,Shake
-1.714,1.997,0.796,62.825,-8.995,250.215,Shake
-1.999,1.997,1.209,38.255,-46.226,-17.150,Shake
-1.990,1.997,1.662,-74.156,-57.321,-204.391,Shake
-0.655,1.896,1.116,-16.397,93.074,-286.685,Shake
1.184,0.031,0.689,84.228,155.496,-286.685,Shake
1.997,-1.326,0.656,126.350,129.614,-286.685,Shake
1.997,-1.999,0.734,65.555,72.293,-282.642,Shake
1.997,-1.999,0.359,20.204,-11.174,-43.400,Shake
1.997,-1.999,0.281,-63.236,-100.783,238.980,Shake
1.997,-1.865,0.293,-94.911,-200.165,286.685,Shake
1.198,-0.268,0.724,-104.527,-197.050,286.685,Shake
0.371,0.746,1.405,-52.124,-90.370,286.685,Shake
-0.963,1.996,1.808,86.161,16.441,286.685,Shake
-1.999,1.997,1.999,59.763,-25.594,120.444,Shake
-1.999,1.997,1.686,-30.048,13.291,-93.984,Shake
-0.977,1.295,1.057,-15.505,135.494,-286.116,Shake
0.704,-0.315,0.557,45.789,163.336,-286.685,Shake
1.997,-1.999,0.493,42.000,73.246,-286.685,Shake
1.997,-1.999,0.615,-34.720,-4.436,-229.548,Shake
1.997,-1.999,0.173,-50.522,-20.055,29.689,Shake
1.997,-1.999,-0.069,-53.725,-33.364,264.871,Shake
1.284,-1.241,0.274,-53.603,-104.221,286.685,Shake
0.497,-0.104,0.755,-46.847,-77.630,286.685,Shake
-0.703,1.615,0.705,38.990,-14.052,286.685,Shake
-1.901,1.997,0.935,75.967,-64.461,168.429,Shake
-1.999,1.997,1.423,-2.765,-104.772,-124.941,Shake
-1.551,1.997,1.146,-16.196,-53.900,-276.902,Shake
-0.293,1.626,1.333,14.131,64.033,-286.685,Shake
1.128,0.074,0.787,75.075,176.216,-286.685,Shake
1.997,-1.652,0.642,152.600,193.401,-286.685,Shake
1.997,-1.999,0.869,87.098,89.486,-286.685,Shake
1.997,-1.999,1.084,-55.423,-31.483,-138.232,Shake
1.997,-1.999,1.054,-146.746,-83.659,142.432,Shake
1.997,-1.958,0.548,-135.380,-83.230,286.685,Shake
1.885,-0.644,0.458,-110.723,-124.827,286.685,Shake
0.187,1.356,0.640,-84.210,-179.664,286.685,Shake
-1.756,1.997,0.749,44.704,-75.198,265.580,Shake
-1.999,1.997,1.049,169.732,-49.114,-43.514,Shake
-1.914,1.997,1.251,50.759,-115.421,-280.578,Shake
-0.890,1.650,1.770,-67.777,-31.071,-286.685,Shake
0.973,0.465,0.925,162.610,217.499,-286.685,Shake
1.997,-1.319,0.829,226.572,200.086,-286.685,Shake
1.997,-1.999,1.330,80.876,-11.541,-281.120,Shake
1.997,-1.999,1.686,-47.460,-75.757,-135.896,Shake
1.997,-1.999,1.415,-131.959,-106.820,194.128,Shake
1.992,-1.300,0.713,-92.969,-127.978,286.685,Shake
0.853,0.480,0.797,-48.125,-149.852,286.685,Shake
-0.052,1.037,1.082,-91.079,-138.416,286.685,Shake
-1.088,1.689,1.444,-73.561,-10.229,286.685,Shake
-1.999,1.997,1.060,8.295,36.304,160.781,Shake
-1.910,1.997,0.844,2.398,52.894,-128.039,Shake
-1.221,1.810,0.874,-1.391,57.978,-275.082,Shake
0.231,0.123,0.608,-16.765,141.277,-286.685,Shake
1.583,-1.434,0.245,81.366,88.786,-286.685,Shake
1.997,-1.999,0.687,9.651,3.474,-257.652,Shake
1.997,-1.999,0.358,-10.404,32.629,-107.555,Shake
1.997,-1.999,-0.045,13.221,-10.491,197.732,Shake
1.767,-1.693,0.144,-39.681,-133.158,286.685,Shake
0.512,0.233,0.763,-75.775,-149.039,286.685,Shake
-0.357,1.310,0.904,6.895,-81.323,286.685,Shake
-1.699,1.997,1.336,164.587,-22.234,228.454,Shake
-1.999,1.997,1.864,16.923,-105.332,-45.334,Shake
-1.302,1.980,1.622,-109.576,-6.571,-285.950,Shake
-0.196,1.089,0.841,-24.360,123.183,-286.685,Shake
1.125,-0.465,0.810,116.226,144.217,-286.685,Shake
1.997,-1.999,0.748,63.236,81.576,-286.685,Shake
1.997,-1.999,0.746,-18.384,15.015,-149.310,Shake
1.997,-1.999,0.449,-36.234,15.627,31.972,Shake
1.997,-1.999,0.150,-74.261,-51.240,263.620,Shake
1.131,-0.927,0.508,-110.740,-142.984,286.685,Shake
-0.341,0.815,0.931,-95.113,-115.089,286.685,Shake
-1.360,1.996,1.194,81.699,-16.739,198.555,Shake
-1.999,1.997,1.835,140.971,-11.095,-25.401,Shake
-1.502,1.997,1.639,-0.192,-3.658,-282.214,Shake
-0.100,0.899,0.746,-43.951,104.562,-286.685,Shake
1.568,-0.571,0.183,93.520,137.681,-286.685,Shake
1.997,-1.899,0.746,101.202,47.688,-286.685,Shake
1.997,-1.999,0.859,-13.458,-9.004,-170.966,Shake
1.997,-1.999,0.165,-20.046,27.344,114.118,Shake
1.997,-1.999,0.015,-17.701,-60.393,286.685,Shake
1.997,-1.706,0.475,-85.033,-129.596,286.685,Shake
1.129,0.437,1.226,-159.688,-181.790,286.685,Shake
-0.531,1.956,1.695,-68.154,-122.342,286.685,Shake
-1.986,1.997,1.940,122.552,49.018,172.454,Shake
-1.999,1.997,1.479,113.934,23.590,-94.369,Shake
-1.603,1.997,1.020,-0.647,3.946,-263.953,Shake
-0.082,1.750,0.864,-44.222,106.269,-286.685,Shake
1.708,-0.298,0.474,45.456,162.348,-286.685,Shake
1.997,-1.999,0.530,100.161,78.103,-286.685,Shake
1.997,-1.999,0.720,15.496,-56.472,-261.467,Shake
1.997,-1.999,0.403,-115.115,-129.824,7.376,Shake
1.997,-1.999,-0.091,-52.526,-70.875,253.916,Shake
1.943,-1.584,-0.055,20.169,-41.737,286.685,Shake
1.376,-0.308,0.062,26.154,-54.959,286.685,Shake
0.034,1.242,0.790,-2.494,-168.367,286.685,Shake
-1.228,1.997,1.734,16.817,-97.711,220.771,Shake
-1.999,1.997,1.999,46.795,-54.014,-39.454,Shake
-1.806,1.997,1.810,32.987,-11.060,-234.001,Shake
-0.281,1.233,1.637,-12.696,119.963,-286.685,Shake
1.385,-0.292,0.533,55.877,216.633,-286.685,Shake
1.997,-1.578,0.703,67.751,106.689,-286.685,Shake
1.997,-1.999,1.018,21.280,49.928,-285.758,Shake
1.997,-1.999,0.860,-32.874,28.858,-84.298,Shake
1.997,-1.999,0.405,-18.812,51.949,192.089,Shake
1.997,-1.859,-0.098,13.501,-34.519,286.685,Shake
1.726,-0.893,0.010,-32.226,-102.891,286.685,Shake
0.758,0.651,0.215,-67.253,-168.516,286.685,Shake
-0.738,1.972,1.437,-15.120,-136.098,286.335,Shake
-1.833,1.997,1.752,17.692,-18.209,137.917,Shake
-1.999,1.997,1.835,30.397,-16.327,-25.926,Shake
-1.437,1.992,1.349,-15.102,45.841,-266.849,Shake
-0.031,0.734,0.693,23.257,130.226,-286.685,Shake
1.306,-0.797,0.792,66.832,111.694,-286.685,Shake
1.991,-1.906,0.998,67.585,86.144,-286.685,Shake
1.997,-1.999,1.154,25.996,47.416,-174.851,Shake
1.997,-1.999,0.821,-16.765,42.691,45.132,Shake
1.997,-1.999,0.419,-46.349,5.093,247.319,Shake
1.865,-1.839,0.266,-62.256,-15.689,286.685,Shake
1.187,-0.199,0.170,-61.416,-57.960,286.685,Shake
0.108,0.980,0.642,-7.140,-99.330,286.685,Shake
-1.163,1.997,1.028,57.838,-49.350,225.531,Shake
-1.994,1.997,1.598,53.051,-84.621,76.615,Shake
-1.999,1.997,1.351,-30.170,-94.999,-196.114,Shake
-0.940,1.847,1.236,-3.902,-11.917,-286.685,Shake
0.648,0.451,0.948,47.871,110.766,-286.685,Shake
1.680,-0.530,0.991,47.722,112.149,-286.685,Shake
1.997,-1.999,1.145,44.371,95.655,-286.685,Shake
1.997,-1.999,1.144,64.400,39.182,-79.441,Shake
1.997,-1.999,0.753,10.649,37.896,239.671,Shake
1.997,-1.999,0.488,-23.485,-35.149,286.685,Shake
1.925,-0.185,0.817,-90.746,-114.940,286.685,Shake
0.451,1.896,1.025,-103.128,-79.319,286.685,Shake
-1.754,1.997,0.757,74.629,2.800,264.084,Shake
-1.999,1.997,0.988,108.955,-47.232,58.205,Shake
-1.999,1.997,1.295,-36.750,-104.615,-263.165,Shake
-0.778,1.997,1.744,-25.121,47.119,-286.685,Shake
1.350,0.723,1.853,-70.840,252.639,-286.685,Shake
1.997,-1.956,-0.203,0.324,286.685,-286.685,Shake
1.997,-1.999,0.843,154.061,107.634,-283.211,Shake
1.997,-1.999,1.715,17.771,-129.299,-28.866,Shake
1.997,-1.999,0.998,-38.658,-53.716,246.242,Shake
1.997,-0.938,0.446,16.030,-83.755,286.685,Shake
1.327,-0.514,0.779,-15.960,-127.199,286.685,Shake
1.025,0.001,1.297,-144.637,-92.181,286.685,Shake
-1.358,1.997,1.026,-88.786,-108.640,286.685,Shake
-1.999,1.997,0.818,140.989,17.378,78.584,Shake
-1.999,1.997,1.178,110.574,4.270,-118.361,Shake
-1.328,1.626,0.624,-22.103,56.866,-286.659,Shake
0.783,0.061,0.571,21.665,104.729,-286.685,Shake
1.997,-1.724,1.318,22.461,15.680,-286.685,Shake
1.997,-1.999,1.801,-70.963,-42.787,-281.750,Shake
1.997,-1.999,1.650,-113.164,5.031,-41.921,Shake
1.997,-1.999,1.054,-97.615,40.232,248.220,Shake
1.807,-1.659,0.881,-99.409,18.489,286.685,Shake
1.505,-0.580,0.598,-134.977,38.115,286.685,Shake
-0.032,1.015,0.596,-105.796,-32.734,286.685,Shake
-1.869,1.997,0.000,10.325,7.367,279.685,Shake
-1.999,1.997,0.534,69.073,-83.720,-41.860,Shake
-1.991,1.997,0.686,-4.034,-26.644,-260.619,Shake
-0.219,1.513,-0.216,71.277,53.182,-286.685,Shake
1.202,0.175,0.678,68.180,-15.146,-286.685,Shake
1.997,-1.901,1.320,49.053,-38.036,-286.685,Shake
1.997,-1.999,1.537,-11.156,-49.822,-282.319,Shake
1.997,-1.999,1.169,-34.029,16.503,-80.640,Shake
1.997,-1.999,0.755,-15.155,8.426,159.180,Shake
1.791,-1.778,0.510,-46.533,-51.616,286.685,Shake
1.241,-0.897,0.499,-59.806,-63.140,286.685,Shake
0.635,0.176,0.362,-35.123,-47.259,286.685,Shake
-0.681,1.875,0.490,29.951,-110.731,286.492,Shake
-1.762,1.997,1.284,45.106,-112.210,114.406,Shake
-1.999,1.997,1.460,4.165,-107.459,-49.857,Shake
-1.351,1.997,1.043,-18.270,-15.925,-275.415,Shake
-0.021,1.130,0.653,21.394,62.029,-286.685,Shake
1.283,-0.148,1.027,43.671,52.798,-286.685,Shake
1.995,-1.520,1.165,10.544,21.997,-286.685,Shake
1.997,-1.999,0.896,35.009,86.004,-257.495,Shake
1.997,-1.999,0.468,87.071,59.579,-27.029,Shake
1.997,-1.999,-0.083,106.050,40.994,250.346,Shake
1.997,-1.782,-0.138,24.754,-121.581,286.685,Shake
1.095,0.322,0.446,-80.973,-263.419,286.685,Shake
0.409,1.056,1.539,18.743,-127.365,286.685,Shake
-1.013,1.997,1.960,124.889,-24.097,252.131,Shake
-1.944,1.997,1.999,97.650,-19.451,-0.359,Shake
-1.909,1.997,1.712,-48.702,15.251,-172.506,Shake
-0.709,1.538,1.211,-5.443,107.118,-286.685,Shake
0.782,0.400,1.155,-53.970,135.660,-286.685,Shake
1.934,-1.171,0.683,-85.243,152.924,-286.685,Shake
1.997,-1.999,0.693,-0.665,116.559,-250.416,Shake
1.997,-1.999,0.337,-43.881,34.283,59.771,Shake
1.997,-1.999,-0.074,-79.957,-59.719,274.330,Shake
1.997,-1.990,-0.002,-82.250,-67.751,286.685,Shake
1.476,-0.273,0.062,-24.089,-79.931,286.685,Shake
0.262,1.521,0.702,50.208,-140.954,286.685,Shake
-1.394,1.997,1.999,3.596,-186.777,240.432,Shake
-1.999,1.997,1.999,-24.220,-60.331,-35.158,Shake
-1.860,1.997,1.851,10.106,61.862,-223.773,Shake
-0.391,1.452,1.095,28.945,137.988,-286.685,Shake
1.294,-0.410,0.435,-7.332,134.312,-286.685,Shake
1.997,-1.707,0.592,13.125,71.802,-286.685,Shake
1.997,-1.999,0.767,-10.587,58.704,-262.999,Shake
1.997,-1.999,0.402,5.854,49.954,15.995,Shake
1.997,-1.999,0.084,-8.024,-1.339,278.364,Shake
1.997,-1.800,0.090,-46.900,-131.014,286.685,Shake
1.088,-0.017,0.580,-87.973,-167.527,286.685,Shake
-0.123,1.666,1.277,-53.156,-141.234,286.685,Shake
-1.787,1.997,1.999,10.316,-121.555,216.799,Shake
-1.999,1.997,1.999,-127.628,-113.234,-117.049,Shake
-1.468,1.997,1.933,-165.856,44.336,-282.870,Shake
0.009,1.283,0.686,-32.524,166.871,-286.685,Shake
1.952,-1.296,-0.436,63.700,203.009,-286.685,Shake
1.997,-1.999,0.041,136.045,69.134,-274.391,Shake
1.997,-1.999,0.210,74.533,22.750,-136.833,Shake
1.997,-1.999,0.526,-10.351,-56.577,142.809,Shake
1.959,-1.921,0.943,-56.779,-107.774,286.685,Shake
0.938,-0.136,1.257,-18.454,-81.296,286.685,Shake
-0.015,1.261,1.179,-15.024,-74.489,286.685,Shake
-1.938,1.997,1.803,-15.094,-99.207,224.219,Shake
-1.975,1.997,1.955,-70.525,-10.474,-100.747,Shake
-0.889,1.972,1.451,-69.475,78.724,-279.405,Shake
-0.015,1.035,0.980,-59.946,167.090,-286.685,Shake
1.661,-1.053,0.324,-4.165,184.765,-286.685,Shake
1.997,-1.999,0.221,38.132,119.201,-277.497,Shake
1.997,-1.999,-0.100,36.330,54.924,-37.870,Shake
1.997,-1.999,-0.214,27.169,10.054,142.695,Shake
1.997,-1.981,0.140,-31.097,-117.757,286.685,Shake
1.002,-0.455,0.838,-21.551,-141.803,286.685,Shake
-0.037,0.865,0.793,62.947,-44.135,286.685,Shake
-0.967,1.983,1.009,88.926,-69.221,286.685,Shake
-1.999,1.997,1.943,-40.696,-111.116,90.239,Shake
-1.598,1.997,1.999,-125.842,6.711,-192.561,Shake
-0.511,1.562,1.156,-40.889,143.658,-286.685,Shake
0.497,0.523,0.582,-16.721,163.292,-286.685,Shake
1.859,-1.608,0.171,10.658,121.371,-286.685,Shake
1.997,-1.999,-0.015,35.123,73.211,-246.566,Shake
1.997,-1.999,-0.321,47.171,29.593,-31.176,Shake
1.997,-1.999,-0.257,10.614,-46.734,188.562,Shake
1.967,-1.959,0.263,-48.361,-154.831,282.529,Shake
1.050,-0.651,0.858,-22.444,-168.411,286.685,Shake
0.109,0.408,1.184,38.850,-85.514,286.685,Shake
-0.529,1.387,1.330,67.690,-46.357,274.908,Shake
-1.690,1.997,1.981,32.436,-75.364,159.985,Shake
-1.846,1.997,1.999,-99.461,-19.119,-99.566,Shake
-0.849,1.460,1.128,-52.299,139.125,-262.220,Shake
-0.059,0.635,0.690,24.045,159.023,-286.685,Shake
1.049,-0.730,0.489,36.444,118.746,-286.685,Shake
1.961,-1.999,0.508,7.332,79.494,-264.854,Shake
1.997,-1.999,0.130,-23.879,18.611,-93.774,Shake
1.997,-1.999,-0.235,-69.720,-54.390,112.210,Shake
1.997,-1.999,-0.171,-114.004,-141.820,240.135,Shake
1.223,-1.204,0.291,-89.539,-195.414,286.685,Shake
0.228,-0.088,0.601,6.204,-107.266,286.685,Shake
-0.580,1.119,0.842,82.285,-65.240,284.620,Shake
-1.119,1.927,1.299,120.041,-47.854,192.553,Shake
-1.471,1.997,1.999,23.844,-46.349,-24.202,Shake
-1.268,1.830,1.910,-81.287,55.737,-168.542,Shake
-0.465,1.066,0.887,-8.470,148.260,-283.999,Shake
0.327,0.079,0.546,14.341,180.924,-286.685,Shake
1.351,-1.468,0.128,22.251,126.490,-286.685,Shake
1.816,-1.999,0.321,-29.706,0.341,-175.560,Shake
1.997,-1.999,-0.070,-162.190,-72.293,51.940,Shake
1.949,-1.999,-0.427,-253.925,-155.033,192.413,Shake
1.294,-1.999,-0.573,-286.685,-235.270,286.685,Shake
0.410,-0.957,-1.121,-33.399,-175.289,270.638,Shake
0.066,0.194,-0.071,286.685,-26.565,217.691,Shake
-0.613,0.940,1.504,286.685,-9.240,154.262,Shake
-0.955,1.765,1.999,209.440,-31.448,120.059,Shake
-1.380,1.997,1.999,-271.801,-154.560,-83.414,Shake
-0.959,1.354,1.907,-161.166,103.250,-272.274,Shake
0.102,0.483,0.977,110.766,286.598,-286.685,Shake
1.077,-0.770,0.170,79.564,200.716,-286.685,Shake
1.772,-1.911,-0.177,8.951,99.942,-286.685,Shake
1.997,-1.999,-0.280,-51.179,5.084,-191.467,Shake
1.997,-1.999,-0.949,72.214,66.229,33.434,Shake
1.951,-1.999,-0.823,132.405,1.934,220.439,Shake
1.524,-1.973,-0.279,85.033,-88.375,284.568,Shake
1.029,-0.844,0.426,27.090,-121.039,286.685,Shake
0.378,0.306,1.175,59.833,-80.098,286.685,Shake
-0.311,1.177,1.843,90.099,-26.478,286.650,Shake
-0.984,1.996,1.999,30.870,-60.393,243.810,Shake
-1.993,1.997,1.999,-140.954,-76.816,14.595,Shake
-1.414,1.997,1.156,-47.425,100.835,-195.738,Shake
-0.319,1.166,0.444,62.055,133.385,-286.685,Shake
0.445,0.318,0.405,47.285,93.511,-286.685,Shake
1.757,-1.829,0.646,4.139,71.531,-286.685,Shake
1.997,-1.999,0.088,3.824,71.479,-222.206,Shake
1.997,-1.999,0.096,29.776,-1.803,23.292,Shake
1.997,-1.999,-0.014,-13.230,-17.290,212.765,Shake
1.415,-1.896,0.267,-40.469,-83.423,284.891,Shake
0.444,-0.216,0.610,-24.281,-96.933,286.685,Shake
-0.507,1.218,0.868,11.725,-71.356,285.880,Shake
-1.131,1.831,1.332,20.458,-63.420,154.962,Shake
-1.700,1.997,1.688,-27.282,-40.635,28.989,Shake
-1.414,1.976,1.525,-55.072,14.770,-155.111,Shake
-0.601,1.203,0.842,17.483,102.848,-271.810,Shake
0.049,0.497,0.743,64.146,112.122,-286.685,Shake
1.120,-1.073,0.966,40.530,102.130,-286.685,Shake
1.997,-1.999,0.622,-28.446,58.564,-273.481,Shake
1.997,-1.999,0.318,-25.629,6.624,-82.268,Shake
1.997,-1.999,-0.006,-18.681,8.470,93.091,Shake
1.693,-1.999,-0.147,-7.403,-27.685,197.356,Shake
1.041,-1.374,0.002,-27.667,-85.811,285.364,Shake
0.419,-0.223,0.324,-15.505,-98.192,286.685,Shake
-0.192,0.532,0.612,22.785,-75.302,280.009,Shake
-0.949,1.841,1.163,43.566,-73.412,204.076,Shake
-1.763,1.997,1.999,-48.099,-108.465,-9.354,Shake
-1.422,1.904,1.857,-38.246,46.743,-165.786,Shake
-0.930,1.523,1.174,57.365,144.253,-284.130,Shake
0.248,0.173,0.725,69.606,151.357,-286.685,Shake
1.469,-1.443,0.636,9.581,97.991,-286.685,Shake
1.997,-1.999,0.194,-49.971,41.650,-250.303,Shake
1.997,-1.999,-0.090,-3.447,9.153,-33.303,Shake
1.997,-1.999,-0.340,-1.216,-5.530,90.335,Shake
1.756,-1.999,-0.251,-15.172,-81.996,240.363,Shake
1.065,-1.009,0.154,-27.458,-135.958,286.685,Shake
0.524,-0.208,0.363,4.935,-124.268,286.685,Shake
-0.174,0.873,0.921,36.208,-99.304,285.845,Shake
-1.295,1.997,1.999,11.646,-154.569,166.548,Shake
-1.568,1.877,1.999,-139.501,-33.486,-34.178,Shake
-1.473,1.499,1.828,-4.690,120.881,-148.461,Shake
-0.796,0.908,1.007,32.585,159.268,-229.469,Shake
0.206,-0.092,0.755,29.400,153.773,-286.685,Shake
1.173,-1.280,0.454,6.431,139.589,-286.685,Shake
1.698,-1.991,0.178,-2.179,82.688,-215.609,Shake
1.953,-1.999,-0.062,3.439,37.336,-128.004,Shake
1.912,-1.999,-0.357,-7.691,5.372,6.046,Shake
1.572,-1.999,-0.363,-4.979,-57.750,146.020,Shake
1.181,-1.677,-0.210,-12.959,-122.684,228.970,Shake
